PC1,PC2,cluster
-1.2170412394034218,-3.0218450341608696,1
-2.5607960831460708,-1.777801488369377,1
-3.613214781379492,-0.7173847286290385,1
-3.931527942988755,0.6496407966889964,1
-4.457943375503115,2.0550841410575256,1
-4.527231562796335,2.153144126082943,1
-2.646814499141509,1.9902392957512005,1
-1.481490659791352,-0.6899105916563648,1
-2.9012401237925705,0.08113519794759143,1
0.23943672328663976,0.1531910079964533,0
-4.872424261632024,-0.620659780067123,1
-0.41257820827544445,0.16145045415891354,1
4.340416854482651,6.150544681376651,0
6.100293952315626,5.612990300677336,0
-5.344253422155933,1.8907782263583275,1
4.965534816397011,-0.4122808390001741,0
2.2630310387237653,-0.14625027455017572,0
3.6450180148545543,0.6887525955207773,0
2.0451015163180877,4.955747782966189,0
-1.8046177599008983,-4.583479145664058,1
3.0317383410392447,2.701821967120568,0
5.546456340093301,-3.0493235098707117,0
-0.46550450785388126,2.2957990387878335,1
4.393626220218581,3.207995493004091,0
1.0392456618498336,-1.0869069810945042,0
0.6565184231422054,0.05524024581004817,0
1.8039064073329176,-2.614136653626302,0
-5.425384430403624,-0.4278083250832665,1
0.22875646240699873,5.960179403783012,1
-1.090995414923616,-1.650788988659499,1
0.11150766173919008,-4.38392558951195,0
6.977024952893172,-2.7758130395472245,0
4.973836238686496,-0.017549876933931056,0
-2.8445337100391597,-1.8281053510265413,1
3.648789698009739,-1.1461925543760638,0
-7.241010123180338,4.240915008590654,1
-5.639174528358243,3.548022480890519,1
2.206746503498945,1.4328385841853999,0
-4.354341460967699,-1.0316476660846854,1
-3.9020941609946456,-1.3205878361050927,1
-3.278969990304902,-2.4296743135375456,1
-0.010344625405576504,-3.5077954153426023,1
-3.371369161911042,0.05099571663202335,1
2.804672200616621,2.311648198350839,0
-1.9222550501738784,-3.4540276236014043,1
2.8276252101887662,-1.9418662113364236,0
-3.319371171248869,0.5430195324776134,1
0.9070856668052126,-3.090411135872423,0
-3.5161978088825325,-0.35670418255044944,1
6.19151099535666,-3.018679926324945,0
3.2404705638759346,-3.787583649454567,0
-0.962943383105054,-3.2905671182944536,1
-4.940380213882288,2.8573044853133753,1
-0.3262131857005799,1.6393307299552857,1
5.2609089451440845,0.43970231604003374,0
2.8064042796703537,-3.4954547147111263,0
0.5440504120499097,-3.7289777064594807,0
2.4069894820233153,1.4512246019697967,0
3.5349140853081127,4.348759109825186,0
3.6415121897274743,-1.49636240648589,0
-0.2838935958536813,-2.7046665135000647,1
1.4637157365213176,0.7277580254394744,0
1.2020507915827472,3.84095589330344,0
